DATE,SURVERSE,FS_dist,SS_dist,FS_sum,FS_max,FS_max3,SS_sum,SS_max,SS_max3
2015-05-01,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-02,0,0.09273731640846779,0.12026957323404909,-0.372026329860983,-0.3505679568903068,-0.3813905905361098,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-03,0,0.09273731640846779,0.12026957323404909,-0.372026329860983,-0.3505679568903068,-0.3813905905361098,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-04,0,0.09273731640846779,0.12026957323404909,-0.30216426756714937,-0.2510532209643484,-0.2714069167472621,-0.14433999294393982,-0.08437452867670557,-0.04466916256147541
2015-05-05,0,0.09273731640846779,0.12026957323404909,-0.372026329860983,-0.3505679568903068,-0.3813905905361098,-0.32251061735775904,-0.30627221716184444,-0.3275647071425711
2015-05-06,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-07,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-08,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-09,1,0.09273731640846779,0.12026957323404909,0.7737114917578886,1.9714425480487217,1.4223416596009928,0.21200125588369864,0.30394642617228745,0.5211219266007159
2015-05-10,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.32251061735775904,-0.30627221716184444,-0.3275647071425711
2015-05-11,1,0.09273731640846779,0.12026957323404909,2.240814799928395,1.0426383460731103,2.03825023281854,1.9714361719701636,0.9141650695064192,1.6527041049250986
2015-05-12,1,0.09273731640846779,0.12026957323404909,0.857545966510489,1.3080109752089992,1.0923906382344497,0.6351564888665193,0.4703696925361416,0.6625696988912638
2015-05-13,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.32251061735775904,-0.30627221716184444,-0.3275647071425711
2015-05-14,0,0.09273731640846779,0.12026957323404909,-0.372026329860983,-0.3505679568903068,-0.3813905905361098,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-15,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-16,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-17,0,0.09273731640846779,0.12026957323404909,-0.3440815049434495,-0.3505679568903068,-0.33739712102057073,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-18,1,0.09273731640846779,0.12026957323404909,0.857545966510489,1.805584654838791,1.1143873729922191,3.1963592148151707,3.5214629092068,3.8097826323559527
2015-05-19,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-20,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-21,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
2015-05-22,0,0.09273731640846779,0.12026957323404909,-0.372026329860983,-0.3505679568903068,-0.3813905905361098,-0.32251061735775904,-0.30627221716184444,-0.3275647071425711
2015-05-23,0,0.09273731640846779,0.12026957323404909,-0.3999711547785164,-0.416911114174279,-0.42538406005164886,-0.3447819454094864,-0.36174663928312917,-0.36292665021520804
